rt;order;latinsqrn;phrase;subject;condition;idnumber;idfull;rtLog;context;quantifier
1203;16;4;PREG;3109;FPA;16;FPA_16;3,098297536;FP;A
1032;17;4;blanco_CUANT;3109;FPA;16;FPA_16;3,013679697;FP;A
972;18;4;blanco_REST;3109;FPA;16;FPA_16;2,987666265;FP;A
-1;19;4;masking_nogo;3109;FPS;3;FPS_3;NA;FP;S
318;20;4;masking_go;3109;FPS;3;FPS_3;2,50242712;FP;S
2587;21;4;CNTX;3109;FPS;3;FPS_3;3,412796429;FP;S
1041;22;4;PREG;3109;FPS;3;FPS_3;3,035429738;FP;S
1210;23;4;blanco_CUANT;3109;FPS;3;FPS_3;3,08278537;FP;S
541;24;4;blanco_REST;3109;FPS;3;FPS_3;2,733197265;FP;S
-1;25;4;masking_nogo;3109;FPA;17;FPA_17;NA;FP;A
340;26;4;masking_go;3109;FPA;17;FPA_17;2,531478917;FP;A
1022;27;4;CNTX;3109;FPA;17;FPA_17;3,009450896;FP;A
636;28;4;PREG;3109;FPA;17;FPA_17;2,821513528;FP;A
1015;29;4;blanco_CUANT;3109;FPA;17;FPA_17;3,006466042;FP;A
912;30;4;blanco_REST;3109;FPA;17;FPA_17;2,959994838;FP;A
2762;31;4;preg_Y;3109;FPA;17;FPA_17;3,441223674;FP;A
488;32;4;;3109;FPA;17;FPA_17;2,688419822;FP;A
-1;33;4;masking_nogo;3109;CNA;6;CNA_6;NA;CN;A
234;34;4;masking_go;3109;CNA;6;CNA_6;2,369215857;CN;A
1922;35;4;CNTX;3109;CNA;6;CNA_6;3,283753383;CN;A
1342;36;4;PREG;3109;CNA;6;CNA_6;3,127752516;CN;A
2569;37;4;blanco_CUANT;3109;CNA;6;CNA_6;3,409764104;CN;A
491;38;4;blanco_REST;3109;CNA;6;CNA_6;2,691081492;CN;A
2296;39;4;preg_Y;3109;CNA;6;CNA_6;3,360971884;CN;A
607;40;4;;3109;CNA;6;CNA_6;2,783188691;CN;A
-1;41;4;masking_nogo;3109;FPA;20;FPA_20;NA;FP;A
357;42;4;masking_go;3109;FPA;20;FPA_20;2,552668216;FP;A
1680;43;4;CNTX;3109;FPA;20;FPA_20;3,225309282;FP;A
812;44;4;PREG;3109;FPA;20;FPA_20;2,92788341;FP;A
689;45;4;blanco_CUANT;3109;FPA;20;FPA_20;2,838219222;FP;A
578;46;4;blanco_REST;3109;FPA;20;FPA_20;2,761927838;FP;A
331;47;4;masking_nogo;3109;FPS;2;FPS_2;2,519827994;FP;S
204;48;4;masking_go;3109;FPS;2;FPS_2;2,309630167;FP;S
1427;49;4;CNTX;3109;FPS;2;FPS_2;3,154423973;FP;S
464;50;4;PREG;3109;FPS;2;FPS_2;2,684845362;FP;S
553;51;4;blanco_CUANT;3109;FPS;2;FPS_2;2,742725131;FP;S
435;52;4;blanco_REST;3109;FPS;2;FPS_2;2,638489257;FP;S
1941;53;4;preg_N;3109;FPS;2;FPS_2;3,288025535;FP;S
595;54;4;;3109;FPS;2;FPS_2;2,774516966;FP;S
-1;55;4;masking_nogo;3109;CNA;9;CNA_9;NA;CN;A
233;56;4;masking_go;3109;CNA;9;CNA_9;2,367355921;CN;A
1064;57;4;CNTX;3109;CNA;9;CNA_9;3,026941628;CN;A
2812;58;4;PREG;3109;CNA;9;CNA_9;3,449015316;CN;A
851;59;4;blanco_CUANT;3109;CNA;9;CNA_9;2,92992956;CN;A
497;60;4;blanco_REST;3109;CNA;9;CNA_9;2,696356389;CN;A
-1;61;4;masking_nogo;3109;CNA;10;CNA_10;NA;CN;A
308;62;4;masking_go;3109;CNA;10;CNA_10;2,488550717;CN;A
1229;63;4;CNTX;3109;CNA;10;CNA_10;3,089551883;CN;A
760;64;4;PREG;3109;CNA;10;CNA_10;2,880813592;CN;A
654;65;4;blanco_CUANT;3109;CNA;10;CNA_10;2,815577748;CN;A
467;66;4;blanco_REST;3109;CNA;10;CNA_10;2,669316881;CN;A
-1;67;4;masking_nogo;3109;FPS;5;FPS_5;NA;FP;S
621;68;4;masking_go;3109;FPS;5;FPS_5;2,7930916;FP;S
1534;69;4;CNTX;3109;FPS;5;FPS_5;3,18582536;FP;S
1225;70;4;PREG;3109;FPS;5;FPS_5;3,106190897;FP;S
1622;71;4;blanco_CUANT;3109;FPS;5;FPS_5;3,21005085;FP;S
411;72;4;blanco_REST;3109;FPS;5;FPS_5;2,613841822;FP;S
-1;73;4;masking_nogo;3109;FPA;18;FPA_18;NA;FP;A
160;74;4;masking_go;3109;FPA;18;FPA_18;2,204119983;FP;A
1524;75;4;CNTX;3109;FPA;18;FPA_18;3,182984967;FP;A
598;76;4;PREG;3109;FPA;18;FPA_18;2,79518459;FP;A
1168;77;4;blanco_CUANT;3109;FPA;18;FPA_18;3,067442843;FP;A
494;78;4;blanco_REST;3109;FPA;18;FPA_18;2,693726949;FP;A
-1;79;4;masking_nogo;3109;FPA;19;FPA_19;NA;FP;A
248;80;4;masking_go;3109;FPA;19;FPA_19;2,394451681;FP;A
1889;81;4;CNTX;3109;FPA;19;FPA_19;3,276231958;FP;A
2330;82;4;PREG;3109;FPA;19;FPA_19;3,385606274;FP;A
880;83;4;blanco_CUANT;3109;FPA;19;FPA_19;2,944482672;FP;A
443;84;4;blanco_REST;3109;FPA;19;FPA_19;2,646403726;FP;A
-1;85;4;masking_nogo;3109;FPS;4;FPS_4;NA;FP;S
297;86;4;masking_go;3109;FPS;4;FPS_4;2,472756449;FP;S
3785;87;4;CNTX;3109;FPS;4;FPS_4;3,578065884;FP;S
695;88;4;PREG;3109;FPS;4;FPS_4;2,860338007;FP;S
2574;89;4;blanco_CUANT;3109;FPS;4;FPS_4;3,410608543;FP;S
360;90;4;blanco_REST;3109;FPS;4;FPS_4;2,556302501;FP;S
373;91;4;masking_nogo;3109;CNA;7;CNA_7;2,571708832;CN;A
210;92;4;masking_go;3109;CNA;7;CNA_7;2,322219295;CN;A
1953;93;4;CNTX;3109;CNA;7;CNA_7;3,290702243;CN;A
548;94;4;PREG;3109;CNA;7;CNA_7;2,738780558;CN;A
641;95;4;blanco_CUANT;3109;CNA;7;CNA_7;2,80685803;CN;A
528;96;4;blanco_REST;3109;CNA;7;CNA_7;2,722633923;CN;A
2250;97;4;preg_N;3109;CNA;7;CNA_7;3,352182518;CN;A
410;98;4;;3109;CNA;7;CNA_7;2,612783857;CN;A
853;1;4;masking_nogo;4088;FPS;2;FPS_2;2,930949031;FP;S
33;2;4;masking_go;4088;FPS;2;FPS_2;1,51851394;FP;S
2863;3;4;CNTX;4088;FPS;2;FPS_2;3,456821348;FP;S
649;4;4;PREG;4088;FPS;2;FPS_2;2,830588669;FP;S
1011;5;4;blanco_CUANT;4088;FPS;2;FPS_2;3,004751156;FP;S
711;6;4;blanco_REST;4088;FPS;2;FPS_2;2,851869601;FP;S
4095;7;4;preg_N;4088;FPS;2;FPS_2;3,612253906;FP;S
1177;8;4;;4088;FPS;2;FPS_2;3,070776463;FP;S
637;9;4;masking_nogo;4088;CNA;6;CNA_6;2,804139432;CN;A
539;10;4;masking_go;4088;CNA;6;CNA_6;2,731588765;CN;A
1815;11;4;CNTX;4088;CNA;6;CNA_6;3,258876629;CN;A
1087;12;4;PREG;4088;CNA;6;CNA_6;3,036229544;CN;A
1734;13;4;blanco_CUANT;4088;CNA;6;CNA_6;3,239049093;CN;A
945;14;4;blanco_REST;4088;CNA;6;CNA_6;2,975431809;CN;A
3472;15;4;preg_Y;4088;CNA;6;CNA_6;3,540579717;CN;A
936;16;4;;4088;CNA;6;CNA_6;2,971275849;CN;A
537;17;4;masking_nogo;4088;FPA;18;FPA_18;2,729974286;FP;A
376;18;4;masking_go;4088;FPA;18;FPA_18;2,575187845;FP;A
3372;19;4;CNTX;4088;FPA;18;FPA_18;3,527887566;FP;A
862;20;4;PREG;4088;FPA;18;FPA_18;2,953759692;FP;A
1716;21;4;blanco_CUANT;4088;FPA;18;FPA_18;3,234517284;FP;A
879;22;4;blanco_REST;4088;FPA;18;FPA_18;2,943988875;FP;A
537;23;4;masking_nogo;4088;FPA;20;FPA_20;2,729974286;FP;A
501;24;4;masking_go;4088;FPA;20;FPA_20;2,699837726;FP;A
3081;25;4;CNTX;4088;FPA;20;FPA_20;3,488691698;FP;A
859;26;4;PREG;4088;FPA;20;FPA_20;2,95230801;FP;A
817;27;4;blanco_CUANT;4088;FPA;20;FPA_20;2,912222057;FP;A
1167;28;4;blanco_REST;4088;FPA;20;FPA_20;3,067070856;FP;A
654;29;4;masking_nogo;4088;FPS;3;FPS_3;2,815577748;FP;S
537;30;4;masking_go;4088;FPS;3;FPS_3;2,729974286;FP;S
1960;31;4;CNTX;4088;FPS;3;FPS_3;3,292256071;FP;S
1179;32;4;PREG;4088;FPS;3;FPS_3;3,089551883;FP;S
1845;33;4;blanco_CUANT;4088;FPS;3;FPS_3;3,26599637;FP;S
968;34;4;blanco_REST;4088;FPS;3;FPS_3;2,985875357;FP;S
619;35;4;masking_nogo;4088;CNA;9;CNA_9;2,791690649;CN;A
176;36;4;masking_go;4088;CNA;9;CNA_9;2,245512668;CN;A
2016;37;4;CNTX;4088;CNA;9;CNA_9;3,304490528;CN;A
854;38;4;PREG;4088;CNA;9;CNA_9;2,931457871;CN;A
933;39;4;blanco_CUANT;4088;CNA;9;CNA_9;2,969881644;CN;A
1549;40;4;blanco_REST;4088;CNA;9;CNA_9;3,190051418;CN;A
714;41;4;masking_nogo;4088;FPA;19;FPA_19;2,853698212;FP;A
736;42;4;masking_go;4088;FPA;19;FPA_19;2,866877814;FP;A
4446;43;4;CNTX;4088;FPA;19;FPA_19;3,647969458;FP;A
827;44;4;PREG;4088;FPA;19;FPA_19;2,935507266;FP;A
721;45;4;blanco_CUANT;4088;FPA;19;FPA_19;2,857935265;FP;A
800;46;4;blanco_REST;4088;FPA;19;FPA_19;2,903089987;FP;A
677;47;4;masking_nogo;4088;FPS;5;FPS_5;2,830588669;FP;S
446;48;4;masking_go;4088;FPS;5;FPS_5;2,649334859;FP;S
1900;49;4;CNTX;4088;FPS;5;FPS_5;3,278753601;FP;S
858;50;4;PREG;4088;FPS;5;FPS_5;2,951823035;FP;S
1774;51;4;blanco_CUANT;4088;FPS;5;FPS_5;3,248953615;FP;S
860;52;4;blanco_REST;4088;FPS;5;FPS_5;2,934498451;FP;S
682;53;4;masking_nogo;4088;CNA;10;CNA_10;2,833784375;CN;A
637;54;4;masking_go;4088;CNA;10;CNA_10;2,804139432;CN;A
1816;55;4;CNTX;4088;CNA;10;CNA_10;3,259115844;CN;A
991;56;4;PREG;4088;CNA;10;CNA_10;2,996073654;CN;A
871;57;4;blanco_CUANT;4088;CNA;10;CNA_10;2,940018155;CN;A
1068;58;4;blanco_REST;4088;CNA;10;CNA_10;3,028571253;CN;A
881;59;4;masking_nogo;4088;CNA;8;CNA_8;2,944975908;CN;A
603;60;4;masking_go;4088;CNA;8;CNA_8;2,780317312;CN;A
1971;61;4;CNTX;4088;CNA;8;CNA_8;3,294686624;CN;A
1076;62;4;PREG;4088;CNA;8;CNA_8;3,031812271;CN;A
850;63;4;blanco_CUANT;4088;CNA;8;CNA_8;2,929418926;CN;A
854;64;4;blanco_REST;4088;CNA;8;CNA_8;2,931457871;CN;A
549;65;4;masking_nogo;4088;FPA;16;FPA_16;2,739572344;FP;A
468;66;4;masking_go;4088;FPA;16;FPA_16;2,670245853;FP;A
2575;67;4;CNTX;4088;FPA;16;FPA_16;3,410777233;FP;A
663;68;4;PREG;4088;FPA;16;FPA_16;2,839478047;FP;A
883;69;4;blanco_CUANT;4088;FPA;16;FPA_16;2,945960704;FP;A
966;70;4;blanco_REST;4088;FPA;16;FPA_16;2,984977126;FP;A
526;71;4;masking_nogo;4088;FPS;1;FPS_1;2,720985744;FP;S
572;72;4;masking_go;4088;FPS;1;FPS_1;2,757396029;FP;S
3153;73;4;CNTX;4088;FPS;1;FPS_1;3,498723971;FP;S
780;74;4;PREG;4088;FPS;1;FPS_1;2,910090546;FP;S
4685;75;4;blanco_CUANT;4088;FPS;1;FPS_1;3,670709595;FP;S
1039;76;4;blanco_REST;4088;FPS;1;FPS_1;3,016615548;FP;S
568;77;4;masking_nogo;4088;FPA;17;FPA_17;2,754348336;FP;A
427;78;4;masking_go;4088;FPA;17;FPA_17;2,630427875;FP;A
2063;79;4;CNTX;4088;FPA;17;FPA_17;3,314499228;FP;A
688;80;4;PREG;4088;FPA;17;FPA_17;2,855519156;FP;A
1880;81;4;blanco_CUANT;4088;FPA;17;FPA_17;3,274157849;FP;A
910;82;4;blanco_REST;4088;FPA;17;FPA_17;2,959041392;FP;A
2973;83;4;preg_Y;4088;FPA;17;FPA_17;3,473194909;FP;A
1066;84;4;;4088;FPA;17;FPA_17;3,027757205;FP;A
497;85;4;masking_nogo;4088;CNA;7;CNA_7;2,696356389;CN;A
121;86;4;masking_go;4088;CNA;7;CNA_7;2,08278537;CN;A
1622;87;4;CNTX;4088;CNA;7;CNA_7;3,21005085;CN;A
714;88;4;PREG;4088;CNA;7;CNA_7;2,853698212;CN;A
908;89;4;blanco_CUANT;4088;CNA;7;CNA_7;2,958085849;CN;A
766;90;4;blanco_REST;4088;CNA;7;CNA_7;2,88422877;CN;A
3649;91;4;preg_N;4088;CNA;7;CNA_7;3,562173863;CN;A
1044;92;4;;4088;CNA;7;CNA_7;3,018700499;CN;A
626;93;4;masking_nogo;4088;FPS;4;FPS_4;2,796574333;FP;S
443;94;4;masking_go;4088;FPS;4;FPS_4;2,646403726;FP;S
2386;95;4;CNTX;4088;FPS;4;FPS_4;3,377670439;FP;S
1056;96;4;PREG;4088;FPS;4;FPS_4;3,041787319;FP;S
1836;97;4;blanco_CUANT;4088;FPS;4;FPS_4;3,263872677;FP;S
885;98;4;blanco_REST;4088;FPS;4;FPS_4;2,946943271;FP;S
1732;1;4;masking_nogo;4634;FPA;20;FPA_20;3,238547888;FP;A
601;2;4;masking_go;4634;FPA;20;FPA_20;2,778874472;FP;A
2360;3;4;CNTX;4634;FPA;20;FPA_20;3,372912003;FP;A
850;4;4;PREG;4634;FPA;20;FPA_20;2,947433722;FP;A
942;5;4;blanco_CUANT;4634;FPA;20;FPA_20;2,974050903;FP;A
1138;6;4;blanco_REST;4634;FPA;20;FPA_20;3,056142262;FP;A
510;7;4;masking_nogo;4634;CNA;7;CNA_7;2,707570176;CN;A
637;8;4;masking_go;4634;CNA;7;CNA_7;2,804139432;CN;A
2934;9;4;CNTX;4634;CNA;7;CNA_7;3,46746011;CN;A
980;10;4;PREG;4634;CNA;7;CNA_7;2,991226076;CN;A
1055;11;4;blanco_CUANT;4634;CNA;7;CNA_7;3,02325246;CN;A
1153;12;4;blanco_REST;4634;CNA;7;CNA_7;3,061829307;CN;A
4342;13;4;preg_N;4634;CNA;7;CNA_7;3,637689819;CN;A
1682;14;4;;4634;CNA;7;CNA_7;3,225825991;CN;A
756;15;4;masking_nogo;4634;FPS;4;FPS_4;2,878521796;FP;S
323;16;4;masking_go;4634;FPS;4;FPS_4;2,509202522;FP;S
2444;17;4;CNTX;4634;FPS;4;FPS_4;3,388101202;FP;S
953;18;4;PREG;4634;FPS;4;FPS_4;2,997386384;FP;S
2572;19;4;blanco_CUANT;4634;FPS;4;FPS_4;3,410270964;FP;S
812;20;4;blanco_REST;4634;FPS;4;FPS_4;2,909556029;FP;S
494;21;4;masking_nogo;4634;CNA;10;CNA_10;2,693726949;CN;A
1640;22;4;masking_go;4634;CNA;10;CNA_10;3,214843848;CN;A
1902;23;4;CNTX;4634;CNA;10;CNA_10;3,279210513;CN;A
1267;24;4;PREG;4634;CNA;10;CNA_10;3,102776615;CN;A
917;25;4;blanco_CUANT;4634;CNA;10;CNA_10;2,962369336;CN;A
1412;26;4;blanco_REST;4634;CNA;10;CNA_10;3,149834697;CN;A
537;27;4;masking_nogo;4634;FPA;16;FPA_16;2,729974286;FP;A
460;28;4;masking_go;4634;FPA;16;FPA_16;2,662757832;FP;A
2436;29;4;CNTX;4634;FPA;16;FPA_16;3,386677284;FP;A
473;30;4;PREG;4634;FPA;16;FPA_16;2,692846919;FP;A
753;31;4;blanco_CUANT;4634;FPA;16;FPA_16;2,876794976;FP;A
1050;32;4;blanco_REST;4634;FPA;16;FPA_16;3,021189299;FP;A
593;33;4;masking_nogo;4634;FPS;3;FPS_3;2,773054693;FP;S
434;34;4;masking_go;4634;FPS;3;FPS_3;2,63748973;FP;S
3398;35;4;CNTX;4634;FPS;3;FPS_3;3,531223375;FP;S
869;36;4;PREG;4634;FPS;3;FPS_3;2,957128198;FP;S
3706;37;4;blanco_CUANT;4634;FPS;3;FPS_3;3,568905415;FP;S
1061;38;4;blanco_REST;4634;FPS;3;FPS_3;3,025715384;FP;S
856;39;4;masking_nogo;4634;FPA;17;FPA_17;2,932473765;FP;A
637;40;4;masking_go;4634;FPA;17;FPA_17;2,804139432;FP;A
1264;41;4;CNTX;4634;FPA;17;FPA_17;3,101747074;FP;A
693;42;4;PREG;4634;FPA;17;FPA_17;2,859138297;FP;A
1611;43;4;blanco_CUANT;4634;FPA;17;FPA_17;3,20709554;FP;A
898;44;4;blanco_REST;4634;FPA;17;FPA_17;2,953276337;FP;A
2348;45;4;preg_Y;4634;FPA;17;FPA_17;3,370698093;FP;A
990;46;4;;4634;FPA;17;FPA_17;2,995635195;FP;A
509;47;4;masking_nogo;4634;CNA;8;CNA_8;2,706717782;CN;A
327;48;4;masking_go;4634;CNA;8;CNA_8;2,514547753;CN;A
3577;49;4;CNTX;4634;CNA;8;CNA_8;3,55351894;CN;A
524;50;4;PREG;4634;CNA;8;CNA_8;2,719331287;CN;A
954;51;4;blanco_CUANT;4634;CNA;8;CNA_8;2,979548375;CN;A
573;52;4;blanco_REST;4634;CNA;8;CNA_8;2,758154622;CN;A
493;53;4;masking_nogo;4634;FPS;1;FPS_1;2,692846919;FP;S
585;54;4;masking_go;4634;FPS;1;FPS_1;2,767155866;FP;S
3765;55;4;CNTX;4634;FPS;1;FPS_1;3,575764981;FP;S
840;56;4;PREG;4634;FPS;1;FPS_1;2,942504106;FP;S
2338;57;4;blanco_CUANT;4634;FPS;1;FPS_1;3,368844507;FP;S
1048;58;4;blanco_REST;4634;FPS;1;FPS_1;3,020361283;FP;S
595;59;4;masking_nogo;4634;FPS;2;FPS_2;2,774516966;FP;S
324;60;4;masking_go;4634;FPS;2;FPS_2;2,51054501;FP;S
2388;61;4;CNTX;4634;FPS;2;FPS_2;3,378034322;FP;S
536;62;4;PREG;4634;FPS;2;FPS_2;2,747411808;FP;S
1121;63;4;blanco_CUANT;4634;FPS;2;FPS_2;3,049605613;FP;S
443;64;4;blanco_REST;4634;FPS;2;FPS_2;2,646403726;FP;S
2211;65;4;preg_N;4634;FPS;2;FPS_2;3,344588743;FP;S
615;66;4;;4634;FPS;2;FPS_2;2,788875116;FP;S
471;67;4;masking_nogo;4634;CNA;9;CNA_9;2,673020907;CN;A
345;68;4;masking_go;4634;CNA;9;CNA_9;2,537819095;CN;A
1947;69;4;CNTX;4634;CNA;9;CNA_9;3,289365952;CN;A
829;70;4;PREG;4634;CNA;9;CNA_9;2,918554531;CN;A
859;71;4;blanco_CUANT;4634;CNA;9;CNA_9;2,933993164;CN;A
590;72;4;blanco_REST;4634;CNA;9;CNA_9;2,770852012;CN;A
579;73;4;masking_nogo;4634;FPA;18;FPA_18;2,762678564;FP;A
495;74;4;masking_go;4634;FPA;18;FPA_18;2,694605199;FP;A
3770;75;4;CNTX;4634;FPA;18;FPA_18;3,57634135;FP;A
1368;76;4;PREG;4634;FPA;18;FPA_18;3,154119526;FP;A
1386;77;4;blanco_CUANT;4634;FPA;18;FPA_18;3,14176323;FP;A
520;78;4;blanco_REST;4634;FPA;18;FPA_18;2,716003344;FP;A
470;79;4;masking_nogo;4634;FPA;19;FPA_19;2,672097858;FP;A
446;80;4;masking_go;4634;FPA;19;FPA_19;2,649334859;FP;A
3499;81;4;CNTX;4634;FPA;19;FPA_19;3,543943942;FP;A
928;82;4;PREG;4634;FPA;19;FPA_19;2,985875357;FP;A
1008;83;4;blanco_CUANT;4634;FPA;19;FPA_19;3,003460532;FP;A
1245;84;4;blanco_REST;4634;FPA;19;FPA_19;3,095169351;FP;A
530;85;4;masking_nogo;4634;FPS;5;FPS_5;2,72427587;FP;S
355;86;4;masking_go;4634;FPS;5;FPS_5;2,550228353;FP;S
2476;87;4;CNTX;4634;FPS;5;FPS_5;3,39375064;FP;S
731;88;4;PREG;4634;FPS;5;FPS_5;2,881954971;FP;S
1021;89;4;blanco_CUANT;4634;FPS;5;FPS_5;3,009025742;FP;S
409;90;4;blanco_REST;4634;FPS;5;FPS_5;2,611723308;FP;S
915;91;4;masking_nogo;4634;CNA;6;CNA_6;2,961421094;CN;A
394;92;4;masking_go;4634;CNA;6;CNA_6;2,595496222;CN;A
2498;93;4;CNTX;4634;CNA;6;CNA_6;3,397592434;CN;A
612;94;4;PREG;4634;CNA;6;CNA_6;2,786751422;CN;A
1219;95;4;blanco_CUANT;4634;CNA;6;CNA_6;3,086003706;CN;A
567;96;4;blanco_REST;4634;CNA;6;CNA_6;2,753583059;CN;A
2053;97;4;preg_Y;4634;CNA;6;CNA_6;3,312388949;CN;A
1124;98;4;;4634;CNA;6;CNA_6;3,050766311;CN;A
1605;1;4;masking_nogo;4688;CNA;7;CNA_7;3,205475037;CN;A
417;2;4;masking_go;4688;CNA;7;CNA_7;2,620136055;CN;A
2657;3;4;CNTX;4688;CNA;7;CNA_7;3,424391554;CN;A
1887;4;4;PREG;4688;CNA;7;CNA_7;3,2757719;CN;A
1471;5;4;blanco_CUANT;4688;CNA;7;CNA_7;3,167612673;CN;A
1768;6;4;blanco_REST;4688;CNA;7;CNA_7;3,247482261;CN;A
6452;7;4;preg_N;4688;CNA;7;CNA_7;3,809694359;CN;A
1881;8;4;;4688;CNA;7;CNA_7;3,274388796;CN;A
785;9;4;masking_nogo;4688;FPA;16;FPA_16;2,894869657;FP;A
460;10;4;masking_go;4688;FPA;16;FPA_16;2,662757832;FP;A
3484;11;4;CNTX;4688;FPA;16;FPA_16;3,542078146;FP;A
895;12;4;PREG;4688;FPA;16;FPA_16;2,969881644;FP;A
1276;13;4;blanco_CUANT;4688;FPA;16;FPA_16;3,105850674;FP;A
1303;14;4;blanco_REST;4688;FPA;16;FPA_16;3,114944416;FP;A
788;15;4;masking_nogo;4688;FPS;5;FPS_5;2,896526217;FP;S
420;16;4;masking_go;4688;FPS;5;FPS_5;2,62324929;FP;S
2249;17;4;CNTX;4688;FPS;5;FPS_5;3,351989455;FP;S
1564;18;4;PREG;4688;FPS;5;FPS_5;3,212453961;FP;S
1647;19;4;blanco_CUANT;4688;FPS;5;FPS_5;3,216693599;FP;S
1539;20;4;blanco_REST;4688;FPS;5;FPS_5;3,18723862;FP;S
1456;21;4;masking_nogo;4688;FPA;19;FPA_19;3,163161375;FP;A
477;22;4;masking_go;4688;FPA;19;FPA_19;2,678518379;FP;A
3672;23;4;CNTX;4688;FPA;19;FPA_19;3,564902673;FP;A
2916;24;4;PREG;4688;FPA;19;FPA_19;3,48301642;FP;A
939;25;4;blanco_CUANT;4688;FPA;19;FPA_19;2,972665592;FP;A
699;26;4;blanco_REST;4688;FPA;19;FPA_19;2,844477176;FP;A
619;27;4;masking_nogo;4688;CNA;10;CNA_10;2,791690649;CN;A
435;28;4;masking_go;4688;CNA;10;CNA_10;2,638489257;CN;A
2516;29;4;CNTX;4688;CNA;10;CNA_10;3,400710637;CN;A
1096;30;4;PREG;4688;CNA;10;CNA_10;3,039810554;CN;A
1551;31;4;blanco_CUANT;4688;CNA;10;CNA_10;3,190611798;CN;A
2568;32;4;blanco_REST;4688;CNA;10;CNA_10;3,409595019;CN;A
683;33;4;masking_nogo;4688;FPS;4;FPS_4;2,834420704;FP;S
1945;34;4;masking_go;4688;FPS;4;FPS_4;3,288919606;FP;S
3099;35;4;CNTX;4688;FPS;4;FPS_4;3,491221576;FP;S
1049;36;4;PREG;4688;FPS;4;FPS_4;3,039017322;FP;S
2175;37;4;blanco_CUANT;4688;FPS;4;FPS_4;3,337459261;FP;S
1154;38;4;blanco_REST;4688;FPS;4;FPS_4;3,062205809;FP;S
688;39;4;masking_nogo;4688;FPA;20;FPA_20;2,837588438;FP;A
405;40;4;masking_go;4688;FPA;20;FPA_20;2,607455023;FP;A
2402;41;4;CNTX;4688;FPA;20;FPA_20;3,380573003;FP;A
838;42;4;PREG;4688;FPA;20;FPA_20;2,941511433;FP;A
1098;43;4;blanco_CUANT;4688;FPA;20;FPA_20;3,04060234;FP;A
1092;44;4;blanco_REST;4688;FPA;20;FPA_20;3,038222638;FP;A
797;45;4;masking_nogo;4688;CNA;9;CNA_9;2,901458321;CN;A
787;46;4;masking_go;4688;CNA;9;CNA_9;2,895974732;CN;A
1878;47;4;CNTX;4688;CNA;9;CNA_9;3,273695588;CN;A
2344;48;4;PREG;4688;CNA;9;CNA_9;3,369957607;CN;A
2878;49;4;blanco_CUANT;4688;CNA;9;CNA_9;3,45909079;CN;A
818;50;4;blanco_REST;4688;CNA;9;CNA_9;2,912753304;CN;A
728;51;4;masking_nogo;4688;FPS;2;FPS_2;2,862131379;FP;S
356;52;4;masking_go;4688;FPS;2;FPS_2;2,551449998;FP;S
2604;53;4;CNTX;4688;FPS;2;FPS_2;3,41564098;FP;S
754;54;4;PREG;4688;FPS;2;FPS_2;2,895422546;FP;S
1419;55;4;blanco_CUANT;4688;FPS;2;FPS_2;3,151982395;FP;S
551;56;4;blanco_REST;4688;FPS;2;FPS_2;2,741151599;FP;S
3467;57;4;preg_N;4688;FPS;2;FPS_2;3,539953842;FP;S
48372;58;4;;4688;FPS;2;FPS_2;4,684594044;FP;S
731;59;4;masking_nogo;4688;FPA;18;FPA_18;2,863917377;FP;A
423;60;4;masking_go;4688;FPA;18;FPA_18;2,626340367;FP;A
2106;61;4;CNTX;4688;FPA;18;FPA_18;3,323458367;FP;A
916;62;4;PREG;4688;FPA;18;FPA_18;2,980003372;FP;A
2224;63;4;blanco_CUANT;4688;FPA;18;FPA_18;3,347134783;FP;A
1231;64;4;blanco_REST;4688;FPA;18;FPA_18;3,090258053;FP;A
455;65;4;masking_nogo;4688;CNA;6;CNA_6;2,658011397;CN;A
514;66;4;masking_go;4688;CNA;6;CNA_6;2,710963119;CN;A
5719;67;4;CNTX;4688;CNA;6;CNA_6;3,757320097;CN;A
756;68;4;PREG;4688;CNA;6;CNA_6;2,878521796;CN;A
1557;69;4;blanco_CUANT;4688;CNA;6;CNA_6;3,192288613;CN;A
685;70;4;blanco_REST;4688;CNA;6;CNA_6;2,835690571;CN;A
3441;71;4;preg_Y;4688;CNA;6;CNA_6;3,536684673;CN;A
2539;72;4;;4688;CNA;6;CNA_6;3,404662701;CN;A
520;73;4;masking_nogo;4688;FPS;3;FPS_3;2,716003344;FP;S
374;74;4;masking_go;4688;FPS;3;FPS_3;2,572871602;FP;S
2950;75;4;CNTX;4688;FPS;3;FPS_3;3,469822016;FP;S
1322;76;4;PREG;4688;FPS;3;FPS_3;3,139564266;FP;S
1674;77;4;blanco_CUANT;4688;FPS;3;FPS_3;3,223755454;FP;S
1096;78;4;blanco_REST;4688;FPS;3;FPS_3;3,039810554;FP;S
1236;79;4;masking_nogo;4688;CNA;8;CNA_8;3,092018471;CN;A
376;80;4;masking_go;4688;CNA;8;CNA_8;2,575187845;CN;A
2831;81;4;CNTX;4688;CNA;8;CNA_8;3,451939869;CN;A
1222;82;4;PREG;4688;CNA;8;CNA_8;3,087071206;CN;A
1288;83;4;blanco_CUANT;4688;CNA;8;CNA_8;3,109915863;CN;A
1345;84;4;blanco_REST;4688;CNA;8;CNA_8;3,128722284;CN;A
1149;85;4;masking_nogo;4688;FPS;1;FPS_1;3,060320029;FP;S
